t_s,pressure_kpa,setpoint_kpa,valve_pct,phase,diverter,in_band
0.0,-0.038,20.0,0.6,stabilizing,0,0
0.05,-0.019,20.0,1.08,stabilizing,0,0
0.1,-0.112,20.0,2.33,stabilizing,0,0
0.15,0.227,20.0,0.58,stabilizing,0,0
0.2,0.229,20.0,1.29,stabilizing,0,0
0.25,0.155,20.0,2.51,stabilizing,0,0
0.3,-0.115,20.0,5.03,stabilizing,0,0
0.35,0.296,20.0,2.77,stabilizing,0,0
0.4,0.013,20.0,5.44,stabilizing,0,0
0.45,0.196,20.0,4.8,stabilizing,0,0
0.5,0.441,20.0,3.8,stabilizing,0,0
0.55,0.53,20.0,3.97,stabilizing,0,0
0.6,0.549,20.0,4.62,stabilizing,0,0
0.65,0.477,20.0,5.9,stabilizing,0,0
0.7,0.767,20.0,4.64,stabilizing,0,0
0.75,0.672,20.0,6.13,stabilizing,0,0
0.8,0.796,20.0,6.05,stabilizing,0,0
0.85,1.03,20.0,5.24,stabilizing,0,0
0.9,0.948,20.0,6.68,stabilizing,0,0
0.95,1.025,20.0,6.96,stabilizing,0,0
1.0,1.098,20.0,7.27,stabilizing,0,0
1.05,1.393,20.0,6.07,stabilizing,0,0
1.1,1.408,20.0,6.88,stabilizing,0,0
1.15,1.214,20.0,9.11,stabilizing,0,0
1.2,1.63,20.0,7.02,stabilizing,0,0
1.25,1.814,20.0,6.68,stabilizing,0,0
1.3,1.616,20.0,9.01,stabilizing,0,0
1.35,2.077,20.0,6.68,stabilizing,0,0
1.4,2.299,20.0,6.14,stabilizing,0,0
1.45,2.192,20.0,7.91,stabilizing,0,0
1.5,2.366,20.0,7.65,stabilizing,0,0
1.55,2.309,20.0,9.01,stabilizing,0,0
1.6,2.348,20.0,9.65,stabilizing,0,0
1.65,2.82,20.0,7.29,stabilizing,0,0
1.7,2.489,20.0,10.61,stabilizing,0,0
1.75,3.08,20.0,7.4,stabilizing,0,0
1.8,2.69,20.0,11.15,stabilizing,0,0
1.85,3.161,20.0,8.76,stabilizing,0,0
1.9,3.056,20.0,10.5,stabilizing,0,0
1.95,3.55,20.0,8.02,stabilizing,0,0
2.0,3.536,20.0,9.2,stabilizing,0,0
2.05,3.873,20.0,7.9,stabilizing,0,0
2.1,3.828,20.0,9.3,stabilizing,0,0
2.15,3.652,20.0,11.53,stabilizing,0,0
2.2,4.209,20.0,8.61,stabilizing,0,0
2.25,3.895,20.0,11.86,stabilizing,0,0
2.3,4.478,20.0,8.75,stabilizing,0,0
2.35,4.424,20.0,10.22,stabilizing,0,0
2.4,4.409,20.0,11.35,stabilizing,0,0
2.45,4.865,20.0,9.17,stabilizing,0,0
2.5,4.955,20.0,9.66,stabilizing,0,0
2.55,5.064,20.0,9.98,stabilizing,0,0
2.6,5.096,20.0,10.82,stabilizing,0,0
2.65,5.496,20.0,9.09,stabilizing,0,0
2.7,5.33,20.0,11.35,stabilizing,0,0
2.75,5.849,20.0,8.78,stabilizing,0,0
2.8,5.534,20.0,12.1,stabilizing,0,0
2.85,5.884,20.0,10.66,stabilizing,0,0
2.9,6.257,20.0,9.15,stabilizing,0,0
2.95,6.346,20.0,9.69,stabilizing,0,0
3.0,6.153,20.0,12.13,stabilizing,0,0
3.05,6.613,20.0,9.95,stabilizing,0,0
3.1,6.637,20.0,10.9,stabilizing,0,0
3.15,6.755,20.0,11.15,stabilizing,0,0
3.2,6.861,20.0,11.47,stabilizing,0,0
3.25,7.129,20.0,10.67,stabilizing,0,0
3.3,7.298,20.0,10.6,stabilizing,0,0
3.35,7.631,20.0,9.41,stabilizing,0,0
3.4,7.39,20.0,12.24,stabilizing,0,0
3.45,7.61,20.0,11.72,stabilizing,0,0
3.5,7.726,20.0,11.97,stabilizing,0,0
3.55,8.214,20.0,9.65,stabilizing,0,0
3.6,7.864,20.0,13.24,stabilizing,0,0
3.65,8.27,20.0,11.41,stabilizing,0,0
3.7,8.296,20.0,12.32,stabilizing,0,0
3.75,8.57,20.0,11.47,stabilizing,0,0
3.8,9.034,20.0,9.37,stabilizing,0,0
3.85,8.706,20.0,12.84,stabilizing,0,0
3.9,8.921,20.0,12.37,stabilizing,0,0
3.95,8.704,20.0,14.91,stabilizing,0,0
4.0,9.455,20.0,10.66,stabilizing,0,0
4.05,9.413,20.0,12.12,stabilizing,0,0
4.1,9.716,20.0,11.12,stabilizing,0,0
4.15,9.487,20.0,13.84,stabilizing,0,0
4.2,9.865,20.0,12.23,stabilizing,0,0
4.25,10.24,20.0,10.74,stabilizing,0,0
4.3,10.34,20.0,11.23,stabilizing,0,0
4.35,10.401,20.0,11.95,stabilizing,0,0
4.4,10.456,20.0,12.68,stabilizing,0,0
4.45,10.579,20.0,12.9,stabilizing,0,0
4.5,10.883,20.0,11.86,stabilizing,0,0
4.55,10.897,20.0,12.89,stabilizing,0,0
4.6,11.244,20.0,11.57,stabilizing,0,0
4.65,11.634,20.0,10.02,stabilizing,0,0
4.7,11.463,20.0,12.43,stabilizing,0,0
4.75,11.494,20.0,13.3,stabilizing,0,0
4.8,11.678,20.0,13.07,stabilizing,0,0
4.85,11.582,20.0,14.79,stabilizing,0,0
4.9,12.069,20.0,12.4,stabilizing,0,0
4.95,11.96,20.0,14.27,stabilizing,0,0
5.0,12.461,20.0,11.83,stabilizing,0,0
5.05,12.639,20.0,11.77,stabilizing,0,0
5.1,12.545,20.0,13.57,stabilizing,0,0
5.15,12.81,20.0,12.81,stabilizing,0,0
5.2,12.73,20.0,14.46,stabilizing,0,0
5.25,13.202,20.0,12.22,stabilizing,0,0
5.3,12.897,20.0,15.47,stabilizing,0,0
5.35,13.381,20.0,13.1,stabilizing,0,0
5.4,13.601,20.0,12.7,stabilizing,0,0
5.45,13.916,20.0,11.67,stabilizing,0,0
5.5,13.981,20.0,12.41,stabilizing,0,0
5.55,14.185,20.0,12.15,stabilizing,0,0
5.6,13.99,20.0,14.65,stabilizing,0,0
5.65,14.301,20.0,13.52,stabilizing,0,0
5.7,14.653,20.0,12.18,stabilizing,0,0
5.75,14.227,20.0,16.28,stabilizing,0,0
5.8,14.481,20.0,15.46,stabilizing,0,0
5.85,14.995,20.0,12.92,stabilizing,0,0
5.9,15.082,20.0,13.47,stabilizing,0,0
5.95,15.254,20.0,13.4,stabilizing,0,0
6.0,15.397,20.0,13.54,stabilizing,0,0
6.05,15.791,20.0,11.94,stabilizing,0,0
6.1,15.611,20.0,14.38,stabilizing,0,0
6.15,15.6,20.0,15.51,stabilizing,0,0
6.2,15.749,20.0,15.48,stabilizing,0,0
6.25,16.044,20.0,14.47,stabilizing,0,0
6.3,16.359,20.0,13.38,stabilizing,0,0
6.35,16.441,20.0,13.96,stabilizing,0,0
6.4,16.952,20.0,11.56,stabilizing,0,0
6.45,16.88,20.0,13.3,stabilizing,0,0
6.5,16.921,20.0,14.15,stabilizing,0,0
6.55,17.005,20.0,14.67,stabilizing,0,0
6.6,17.01,20.0,15.69,stabilizing,0,0
6.65,17.572,20.0,12.59,stabilizing,0,0
6.7,17.558,20.0,13.26,stabilizing,0,0
6.75,17.727,20.0,12.59,stabilizing,0,0
6.8,17.58,20.0,14.09,stabilizing,0,0
6.85,18.092,20.0,10.95,stabilizing,0,1
6.9,17.915,20.0,12.7,stabilizing,0,0
6.95,17.938,20.0,12.93,stabilizing,0,0
7.0,18.118,20.0,12.04,stabilizing,0,1
7.05,18.061,20.0,12.8,stabilizing,0,1
7.1,18.448,20.0,10.44,stabilizing,0,1
7.15,18.724,20.0,8.96,stabilizing,0,1
7.2,18.351,20.0,11.99,stabilizing,0,1
7.25,18.833,20.0,8.94,stabilizing,0,1
7.3,18.974,20.0,8.39,stabilizing,0,1
7.35,19.03,20.0,8.42,stabilizing,0,1
7.4,19.198,20.0,7.64,stabilizing,0,1
7.45,19.127,20.0,8.52,stabilizing,0,1
7.5,19.236,20.0,8.08,stabilizing,0,1
7.55,19.131,20.0,9.11,stabilizing,0,1
7.6,19.534,20.0,6.57,stabilizing,0,1
7.65,19.333,20.0,8.31,stabilizing,0,1
7.7,19.212,20.0,9.37,stabilizing,0,1
7.75,19.718,20.0,6.04,stabilizing,0,1
7.8,19.549,20.0,7.53,stabilizing,0,1
7.85,19.389,20.0,8.84,stabilizing,0,1
7.9,19.636,20.0,7.27,stabilizing,0,1
7.95,19.643,20.0,7.43,stabilizing,0,1
8.0,19.542,20.0,8.3,stabilizing,0,1
8.05,19.883,20.0,6.07,stabilizing,0,1
8.1,19.653,20.0,7.88,stabilizing,0,1
8.15,20.225,20.0,4.06,stabilizing,0,1
8.2,19.937,20.0,6.36,stabilizing,0,1
8.25,19.939,20.0,6.5,stabilizing,0,1
8.3,20.139,20.0,5.26,stabilizing,0,1
8.35,19.901,20.0,7.1,stabilizing,0,1
8.4,19.668,20.0,8.78,stabilizing,0,1
8.45,20.084,20.0,5.89,stabilizing,0,1
8.5,20.253,20.0,4.87,stabilizing,0,1
8.55,19.877,20.0,7.64,stabilizing,0,1
8.6,20.173,20.0,5.62,stabilizing,0,1
8.65,20.094,20.0,6.29,stabilizing,0,1
8.7,20.492,20.0,3.63,stabilizing,0,1
8.75,20.003,20.0,7.21,stabilizing,0,1
8.8,20.465,20.0,4.03,stabilizing,0,1
8.85,20.495,20.0,4.0,stabilizing,0,1
8.9,20.101,20.0,6.87,stabilizing,0,1
8.95,19.949,20.0,7.9,stabilizing,0,1
9.0,20.307,20.0,5.37,stabilizing,0,1
9.05,20.231,20.0,5.97,stabilizing,0,1
9.1,20.433,20.0,4.61,stabilizing,0,1
9.15,20.473,20.0,4.45,stabilizing,0,1
9.2,20.337,20.0,5.49,stabilizing,0,1
9.25,20.421,20.0,4.95,stabilizing,0,1
9.3,20.323,20.0,5.69,stabilizing,0,1
9.35,20.422,20.0,5.02,stabilizing,0,1
9.4,20.453,20.0,4.86,stabilizing,0,1
9.45,20.446,20.0,4.96,stabilizing,0,1
9.5,20.527,20.0,4.44,stabilizing,0,1
9.55,20.546,20.0,4.38,stabilizing,0,1
9.6,20.551,20.0,4.41,stabilizing,0,1
9.65,20.193,20.0,6.92,stabilizing,0,1
9.7,20.376,20.0,5.58,stabilizing,0,1
9.75,20.38,20.0,5.53,stabilizing,0,1
9.8,20.376,20.0,5.55,stabilizing,0,1
9.85,20.512,20.0,4.61,stabilizing,0,1
9.9,20.446,20.0,5.11,stabilizing,0,1
9.95,20.654,20.0,3.69,stabilizing,0,1
10.0,20.799,20.0,2.78,stabilizing,0,1
10.05,20.565,20.0,4.52,stabilizing,0,1
10.1,20.828,20.0,2.73,stabilizing,0,1
10.15,20.727,20.0,3.54,stabilizing,0,1
10.2,20.533,20.0,4.93,stabilizing,0,1
10.25,20.529,20.0,4.93,stabilizing,0,1
10.3,20.685,20.0,3.83,stabilizing,0,1
10.35,20.571,20.0,4.65,stabilizing,0,1
10.4,20.824,20.0,2.9,stabilizing,0,1
10.45,20.634,20.0,4.29,stabilizing,0,1
10.5,20.599,20.0,4.52,stabilizing,0,1
10.55,20.813,20.0,3.03,stabilizing,0,1
10.6,20.477,20.0,5.41,stabilizing,0,1
10.65,20.723,20.0,3.64,stabilizing,0,1
10.7,20.793,20.0,3.18,stabilizing,0,1
10.75,20.792,20.0,3.24,stabilizing,0,1
10.8,20.689,20.0,3.99,stabilizing,0,1
10.85,20.62,20.0,4.45,stabilizing,0,1
10.9,20.51,20.0,5.18,stabilizing,0,1
10.95,20.674,20.0,3.97,stabilizing,0,1
11.0,20.589,20.0,4.56,stabilizing,0,1
11.05,20.534,20.0,4.9,stabilizing,0,1
11.1,20.736,20.0,3.45,stabilizing,0,1
11.15,20.607,20.0,4.37,stabilizing,0,1
11.2,20.902,20.0,2.31,stabilizing,0,1
11.25,20.774,20.0,3.28,stabilizing,0,1
11.3,20.561,20.0,4.77,stabilizing,0,1
11.35,20.693,20.0,3.8,stabilizing,0,1
11.4,20.297,20.0,6.52,stabilizing,0,1
11.45,20.704,20.0,3.56,stabilizing,0,1
11.5,20.307,20.0,6.31,stabilizing,0,1
11.55,20.5,20.0,4.84,stabilizing,0,1
11.6,20.591,20.0,4.17,stabilizing,0,1
11.65,20.684,20.0,3.53,stabilizing,0,1
11.7,20.813,20.0,2.67,stabilizing,0,1
11.75,20.385,20.0,5.69,stabilizing,0,1
11.8,20.435,20.0,5.24,stabilizing,0,1
11.85,20.582,20.0,4.16,stabilizing,0,1
11.9,20.666,20.0,3.58,stabilizing,0,1
11.95,20.381,20.0,5.56,stabilizing,0,1
12.0,20.552,20.0,4.3,stabilizing,0,1
12.05,20.57,20.0,4.17,collecting,1,1
12.1,20.639,20.0,3.68,collecting,1,1
12.15,20.545,20.0,4.35,collecting,1,1
12.2,20.566,20.0,4.18,collecting,1,1
12.25,20.584,20.0,4.05,collecting,1,1
12.3,20.509,20.0,4.56,collecting,1,1
12.35,20.561,20.0,4.17,collecting,1,1
12.4,20.553,20.0,4.21,collecting,1,1
12.45,20.457,20.0,4.86,collecting,1,1
12.5,20.456,20.0,4.82,collecting,1,1
12.55,20.498,20.0,4.48,collecting,1,1
12.6,20.518,20.0,4.33,collecting,1,1
12.65,20.741,20.0,2.77,collecting,1,1
12.7,20.214,20.0,6.48,collecting,1,1
12.75,20.688,20.0,3.07,collecting,1,1
12.8,20.778,20.0,2.51,collecting,1,1
12.85,20.652,20.0,3.46,collecting,1,1
12.9,20.408,20.0,5.16,collecting,1,1
12.95,20.605,20.0,3.72,collecting,1,1
13.0,20.561,20.0,4.04,collecting,1,1
13.05,20.433,20.0,4.91,collecting,1,1
13.1,20.674,20.0,3.19,collecting,1,1
13.15,20.823,20.0,2.21,collecting,1,1
13.2,20.486,20.0,4.61,collecting,1,1
13.25,20.646,20.0,3.45,collecting,1,1
13.3,20.634,20.0,3.55,collecting,1,1
13.35,20.414,20.0,5.06,collecting,1,1
13.4,20.57,20.0,3.91,collecting,1,1
13.45,20.452,20.0,4.71,collecting,1,1
13.5,20.651,20.0,3.28,collecting,1,1
13.55,20.257,20.0,6.02,collecting,1,1
13.6,20.371,20.0,5.1,collecting,1,1
13.65,20.719,20.0,2.64,collecting,1,1
13.7,20.474,20.0,4.4,collecting,1,1
13.75,20.512,20.0,4.1,collecting,1,1
13.8,20.55,20.0,3.83,collecting,1,1
13.85,20.359,20.0,5.14,collecting,1,1
13.9,20.732,20.0,2.5,collecting,1,1
13.95,20.402,20.0,4.85,collecting,1,1
14.0,20.414,20.0,4.7,collecting,1,1
14.05,20.561,20.0,3.64,collecting,1,1
14.1,20.46,20.0,4.35,collecting,1,1
14.15,20.358,20.0,5.02,collecting,1,1
14.2,20.505,20.0,3.94,collecting,1,1
14.25,20.45,20.0,4.32,collecting,1,1
14.3,20.286,20.0,5.42,collecting,1,1
14.35,20.262,20.0,5.51,collecting,1,1
14.4,20.518,20.0,3.66,collecting,1,1
14.45,20.493,20.0,3.86,collecting,1,1
14.5,20.389,20.0,4.59,collecting,1,1
14.55,20.374,20.0,4.66,collecting,1,1
14.6,20.477,20.0,3.92,collecting,1,1
14.65,20.39,20.0,4.53,collecting,1,1
14.7,20.433,20.0,4.2,collecting,1,1
14.75,20.372,20.0,4.62,collecting,1,1
14.8,20.572,20.0,3.21,collecting,1,1
14.85,20.433,20.0,4.21,collecting,1,1
14.9,20.378,20.0,4.58,collecting,1,1
14.95,20.546,20.0,3.4,collecting,1,1
15.0,20.094,20.0,6.54,collecting,1,1
15.05,20.578,20.0,3.06,collecting,1,1
15.1,20.645,20.0,2.66,collecting,1,1
15.15,20.361,20.0,4.69,collecting,1,1
15.2,20.097,20.0,6.46,collecting,1,1
15.25,20.101,20.0,6.29,collecting,1,1
15.3,20.379,20.0,4.26,collecting,1,1
15.35,20.253,20.0,5.13,collecting,1,1
15.4,20.273,20.0,4.94,collecting,1,1
15.45,20.335,20.0,4.49,collecting,1,1
15.5,20.283,20.0,4.84,collecting,1,1
15.55,20.121,20.0,5.93,collecting,1,1
15.6,20.408,20.0,3.87,collecting,1,1
15.65,20.328,20.0,4.45,collecting,1,1
15.7,20.448,20.0,3.63,collecting,1,1
15.75,20.369,20.0,4.22,collecting,1,1
15.8,20.283,20.0,4.82,collecting,1,1
15.85,20.333,20.0,4.45,collecting,1,1
15.9,20.538,20.0,3.03,collecting,1,1
15.95,20.201,20.0,5.42,collecting,1,1
16.0,20.463,20.0,3.56,collecting,1,1
16.05,20.365,20.0,4.27,collecting,1,1
16.1,20.672,20.0,2.16,collecting,1,1
16.15,20.392,20.0,4.19,collecting,1,1
16.2,20.081,20.0,6.32,collecting,1,1
16.25,20.369,20.0,4.21,collecting,1,1
16.3,20.576,20.0,2.78,collecting,1,1
16.35,20.155,20.0,5.75,collecting,1,1
16.4,20.332,20.0,4.44,collecting,1,1
16.45,20.209,20.0,5.27,collecting,1,1
16.5,20.226,20.0,5.09,collecting,1,1
16.55,20.078,20.0,6.06,collecting,1,1
16.6,20.128,20.0,5.62,collecting,1,1
16.65,20.052,20.0,6.08,collecting,1,1
16.7,20.439,20.0,3.33,collecting,1,1
16.75,20.057,20.0,6.03,collecting,1,1
16.8,20.262,20.0,4.54,collecting,1,1
16.85,20.406,20.0,3.56,collecting,1,1
16.9,19.971,20.0,6.61,collecting,1,1
16.95,20.521,20.0,2.71,collecting,1,1
17.0,20.535,20.0,2.72,collecting,1,1
17.05,20.537,20.0,2.82,collecting,1,1
17.1,20.172,20.0,5.41,collecting,1,1
17.15,20.303,20.0,4.44,collecting,1,1
17.2,20.21,20.0,5.07,collecting,1,1
17.25,20.161,20.0,5.36,collecting,1,1
17.3,20.292,20.0,4.4,collecting,1,1
17.35,20.427,20.0,3.48,collecting,1,1
17.4,20.208,20.0,5.03,collecting,1,1
17.45,20.317,20.0,4.24,collecting,1,1
17.5,20.543,20.0,2.69,collecting,1,1
17.55,20.474,20.0,3.25,collecting,1,1
17.6,20.632,20.0,2.22,collecting,1,1
17.65,20.204,20.0,5.27,collecting,1,1
17.7,20.327,20.0,4.34,collecting,1,1
17.75,20.227,20.0,5.01,collecting,1,1
17.8,20.049,20.0,6.18,collecting,1,1
17.85,20.158,20.0,5.3,collecting,1,1
17.9,20.104,20.0,5.62,collecting,1,1
17.95,20.208,20.0,4.83,collecting,1,1
18.0,20.329,20.0,3.97,collecting,1,1
18.05,20.111,20.0,5.51,collecting,1,1
18.1,20.494,20.0,2.81,collecting,1,1
18.15,20.267,20.0,4.46,collecting,1,1
18.2,20.187,20.0,5.0,collecting,1,1
18.25,20.377,20.0,3.66,collecting,1,1
18.3,20.227,20.0,4.73,collecting,1,1
18.35,20.397,20.0,3.54,collecting,1,1
18.4,20.137,20.0,5.37,collecting,1,1
18.45,20.181,20.0,5.0,collecting,1,1
18.5,20.182,20.0,4.96,collecting,1,1
18.55,20.229,20.0,4.6,collecting,1,1
18.6,20.282,20.0,4.22,collecting,1,1
18.65,20.155,20.0,5.11,collecting,1,1
18.7,20.237,20.0,4.5,collecting,1,1
18.75,20.181,20.0,4.89,collecting,1,1
18.8,20.044,20.0,5.8,collecting,1,1
18.85,20.089,20.0,5.42,collecting,1,1
18.9,20.194,20.0,4.65,collecting,1,1
18.95,20.155,20.0,4.92,collecting,1,1
19.0,20.598,20.0,1.86,collecting,1,1
19.05,20.136,20.0,5.19,collecting,1,1
19.1,19.882,20.0,6.89,collecting,1,1
19.15,20.279,20.0,4.02,collecting,1,1
19.2,20.321,20.0,3.77,collecting,1,1
19.25,20.05,20.0,5.68,collecting,1,1
19.3,20.334,20.0,3.66,collecting,1,1
19.35,20.094,20.0,5.37,collecting,1,1
19.4,20.434,20.0,2.98,collecting,1,1
19.45,20.388,20.0,3.38,collecting,1,1
19.5,20.228,20.0,4.54,collecting,1,1
19.55,20.412,20.0,3.26,collecting,1,1
19.6,20.34,20.0,3.81,collecting,1,1
19.65,20.197,20.0,4.82,collecting,1,1
19.7,20.191,20.0,4.82,collecting,1,1
19.75,20.29,20.0,4.11,collecting,1,1
19.8,20.142,20.0,5.13,collecting,1,1
19.85,20.309,20.0,3.94,collecting,1,1
19.9,20.406,20.0,3.29,collecting,1,1
19.95,20.322,20.0,3.92,collecting,1,1
20.0,19.913,20.0,6.74,collecting,1,1
20.05,20.257,20.0,4.23,collecting,1,1
20.1,20.189,20.0,4.7,collecting,1,1
20.15,20.156,20.0,4.91,collecting,1,1
20.2,20.33,20.0,3.68,collecting,1,1
20.25,20.079,20.0,5.44,collecting,1,1
20.3,20.286,20.0,3.96,collecting,1,1
20.35,20.271,20.0,4.09,collecting,1,1
20.4,20.26,20.0,4.18,collecting,1,1
20.45,20.341,20.0,3.62,collecting,1,1
20.5,20.318,20.0,3.82,collecting,1,1
20.55,20.18,20.0,4.79,collecting,1,1
20.6,19.962,20.0,6.26,collecting,1,1
20.65,20.092,20.0,5.25,collecting,1,1
20.7,20.226,20.0,4.28,collecting,1,1
20.75,20.186,20.0,4.56,collecting,1,1
20.8,20.625,20.0,1.53,collecting,1,1
20.85,20.273,20.0,4.12,collecting,1,1
20.9,19.859,20.0,6.97,collecting,1,1
20.95,20.229,20.0,4.26,collecting,1,1
21.0,20.156,20.0,4.77,collecting,1,1
21.05,19.888,20.0,6.59,collecting,1,1
21.1,20.362,20.0,3.21,collecting,1,1
21.15,20.326,20.0,3.53,collecting,1,1
21.2,20.534,20.0,2.15,collecting,1,1
21.25,20.315,20.0,3.78,collecting,1,1
21.3,20.31,20.0,3.84,collecting,1,1
21.35,20.305,20.0,3.88,collecting,1,1
21.4,19.995,20.0,6.03,collecting,1,1
21.45,20.079,20.0,5.34,collecting,1,1
21.5,20.081,20.0,5.26,collecting,1,1
21.55,20.037,20.0,5.51,collecting,1,1
21.6,20.237,20.0,4.07,collecting,1,1
21.65,20.244,20.0,4.04,collecting,1,1
21.7,19.837,20.0,6.86,collecting,1,1
21.75,20.182,20.0,4.35,collecting,1,1
21.8,20.208,20.0,4.19,collecting,1,1
21.85,19.86,20.0,6.6,collecting,1,1
21.9,20.286,20.0,3.55,collecting,1,1
21.95,20.334,20.0,3.29,collecting,1,1
22.0,20.275,20.0,3.76,collecting,1,1
22.05,20.108,20.0,4.95,collecting,1,1
22.1,20.07,20.0,5.18,collecting,1,1
22.15,20.221,20.0,4.11,collecting,1,1
22.2,20.347,20.0,3.26,collecting,1,1
22.25,20.102,20.0,5.01,collecting,1,1
22.3,20.235,20.0,4.06,collecting,1,1
22.35,20.111,20.0,4.93,collecting,1,1
22.4,20.138,20.0,4.71,collecting,1,1
22.45,20.436,20.0,2.64,collecting,1,1
22.5,20.292,20.0,3.73,collecting,1,1
22.55,20.419,20.0,2.89,collecting,1,1
22.6,20.187,20.0,4.56,collecting,1,1
22.65,20.018,20.0,5.69,collecting,1,1
22.7,20.163,20.0,4.6,collecting,1,1
22.75,20.56,20.0,1.85,collecting,1,1
22.8,20.001,20.0,5.83,collecting,1,1
22.85,20.245,20.0,4.05,collecting,1,1
22.9,20.08,20.0,5.19,collecting,1,1
22.95,20.263,20.0,3.87,collecting,1,1
23.0,20.456,20.0,2.56,collecting,1,1
23.05,20.172,20.0,4.61,collecting,1,1
23.1,20.138,20.0,4.81,collecting,1,1
23.15,20.162,20.0,4.6,collecting,1,1
23.2,20.17,20.0,4.52,collecting,1,1
23.25,20.185,20.0,4.4,collecting,1,1
23.3,19.831,20.0,6.82,collecting,1,1
23.35,20.307,20.0,3.4,collecting,1,1
23.4,20.526,20.0,1.95,collecting,1,1
23.45,19.947,20.0,6.06,collecting,1,1
23.5,20.212,20.0,4.13,collecting,1,1
23.55,19.911,20.0,6.21,collecting,1,1
23.6,20.091,20.0,4.86,collecting,1,1
23.65,20.459,20.0,2.31,collecting,1,1
23.7,20.173,20.0,4.39,collecting,1,1
23.75,20.115,20.0,4.78,collecting,1,1
23.8,20.178,20.0,4.32,collecting,1,1
23.85,20.075,20.0,5.02,collecting,1,1
23.9,20.258,20.0,3.73,collecting,1,1
23.95,20.319,20.0,3.34,collecting,1,1
24.0,20.316,20.0,3.41,collecting,1,1
24.05,20.25,20.0,3.91,collecting,1,1
24.1,20.194,20.0,4.31,collecting,1,1
24.15,19.965,20.0,5.87,collecting,1,1
24.2,20.073,20.0,5.02,collecting,1,1
24.25,20.18,20.0,4.24,collecting,1,1
24.3,20.313,20.0,3.33,collecting,1,1
24.35,20.111,20.0,4.77,collecting,1,1
24.4,20.256,20.0,3.74,collecting,1,1
24.45,20.273,20.0,3.65,collecting,1,1
24.5,20.184,20.0,4.3,collecting,1,1
24.55,20.028,20.0,5.36,collecting,1,1
24.6,20.143,20.0,4.5,collecting,1,1
24.65,20.206,20.0,4.05,collecting,1,1
24.7,20.173,20.0,4.29,collecting,1,1
24.75,20.316,20.0,3.3,collecting,1,1
24.8,20.125,20.0,4.66,collecting,1,1
24.85,19.966,20.0,5.73,collecting,1,1
24.9,20.504,20.0,1.94,collecting,1,1
24.95,20.07,20.0,5.06,collecting,1,1
25.0,20.283,20.0,3.53,collecting,1,1
25.05,20.063,20.0,5.08,collecting,1,1
25.1,20.051,20.0,5.11,collecting,1,1
25.15,20.219,20.0,3.9,collecting,1,1
25.2,20.146,20.0,4.42,collecting,1,1
25.25,20.323,20.0,3.19,collecting,1,1
25.3,20.365,20.0,2.96,collecting,1,1
25.35,19.902,20.0,6.21,collecting,1,1
25.4,19.957,20.0,5.7,collecting,1,1
25.45,20.362,20.0,2.84,collecting,1,1
25.5,19.964,20.0,5.65,collecting,1,1
25.55,20.232,20.0,3.73,collecting,1,1
25.6,20.326,20.0,3.12,collecting,1,1
25.65,20.234,20.0,3.81,collecting,1,1
25.7,19.902,20.0,6.11,collecting,1,1
25.75,20.21,20.0,3.88,collecting,1,1
25.8,20.186,20.0,4.07,collecting,1,1
25.85,20.443,20.0,2.31,collecting,1,1
25.9,20.434,20.0,2.48,collecting,1,1
25.95,20.457,20.0,2.41,collecting,1,1
26.0,20.01,20.0,5.57,collecting,1,1
26.05,20.282,20.0,3.59,collecting,1,1
26.1,20.219,20.0,4.04,collecting,1,1
26.15,20.143,20.0,4.55,collecting,1,1
26.2,20.078,20.0,4.96,collecting,1,1
26.25,20.02,20.0,5.29,collecting,1,1
26.3,20.162,20.0,4.25,collecting,1,1
26.35,20.147,20.0,4.34,collecting,1,1
26.4,19.937,20.0,5.77,collecting,1,1
26.45,20.381,20.0,2.62,collecting,1,1
26.5,20.091,20.0,4.71,collecting,1,1
26.55,20.369,20.0,2.76,collecting,1,1
26.6,19.997,20.0,5.4,collecting,1,1
26.65,20.093,20.0,4.66,collecting,1,1
26.7,20.132,20.0,4.36,collecting,1,1
26.75,20.309,20.0,3.14,collecting,1,1
26.8,20.064,20.0,4.88,collecting,1,1
26.85,20.405,20.0,2.49,collecting,1,1
26.9,20.435,20.0,2.37,collecting,1,1
26.95,20.346,20.0,3.08,collecting,1,1
27.0,20.098,20.0,4.82,collecting,1,1
27.05,20.254,20.0,3.69,collecting,1,1
27.1,20.335,20.0,3.14,collecting,1,1
27.15,19.948,20.0,5.84,collecting,1,1
27.2,20.494,20.0,1.97,collecting,1,1
27.25,20.147,20.0,4.46,collecting,1,1
27.3,20.201,20.0,4.05,collecting,1,1
27.35,20.126,20.0,4.55,collecting,1,1
27.4,20.45,20.0,2.28,collecting,1,1
27.45,20.232,20.0,3.86,collecting,1,1
27.5,20.237,20.0,3.82,collecting,1,1
27.55,20.262,20.0,3.64,collecting,1,1
27.6,20.203,20.0,4.05,collecting,1,1
27.65,20.066,20.0,4.97,collecting,1,1
27.7,19.966,20.0,5.59,collecting,1,1
27.75,20.165,20.0,4.12,collecting,1,1
27.8,20.125,20.0,4.38,collecting,1,1
27.85,20.163,20.0,4.1,collecting,1,1
27.9,20.283,20.0,3.27,collecting,1,1
27.95,20.21,20.0,3.81,collecting,1,1
28.0,20.388,20.0,2.59,collecting,1,1
